"ID";"RegioS";"Perioden";"TotaleOppervlakte_1";"TotaalVerkeersterrein_2";"Spoorterrein_3";"Wegverkeersterrein_4";"Vliegveld_5";"TotaalBebouwdTerrein_6";"Woonterrein_7";"TerreinVoorDetailhandelEnHoreca_8";"TerreinVoorOpenbareVoorzieningen_9";"TerreinVoorSociaalCultureleVoorz_10";"Bedrijventerrein_11";"TotaalSemiBebouwdTerrein_12";"Stortplaats_13";"Wrakkenopslagplaats_14";"Begraafplaats_15";"Delfstofwinplaats_16";"Bouwterrein_17";"SemiVerhardOverigTerrein_18";"TotaalRecreatieterrein_19";"ParkEnPlantsoen_20";"Sportterrein_21";"Volkstuin_22";"DagrecreatiefTerrein_23";"VerblijfsrecreatiefTerrein_24";"TotaalAgrarischTerrein_25";"TerreinVoorGlastuinbouw_26";"OverigAgrarischTerrein_27";"TotaalBosEnOpenNatuurlijkTerrein_28";"Bos_29";"OpenDroogNatuurlijkTerrein_30";"OpenNatNatuurlijkTerrein_31";"TotaalBinnenwater_32";"IJsselmeerMarkermeer_33";"AfgeslotenZeearm_34";"RijnEnMaas_35";"Randmeer_36";"Spaarbekken_37";"RecreatiefBinnenwater_38";"BinnenwaterVoorDelfstofwinning_39";"VloeiEnOfSlibveld_40";"OverigBinnenwater_41";"TotaalBuitenwater_42";"WaddenzeeEemsDollard_43";"Oosterschelde_44";"Westerschelde_45";"Noordzee_46"
"6284";"GM0345";"2003JJ00";"    1981";"      76";"      12";"      64";"       0";"    1116";"     726";"      18";"      20";"      40";"     313";"      86";"       0";"       1";"      14";"       0";"      70";"       0";"     119";"      50";"      64";"       6";"       0";"       0";"     496";"       0";"     496";"      67";"      34";"       0";"      33";"      21";"";"";"";"";"       0";"       4";"       0";"       0";"      17";"";"";"";"";""
"6285";"GM0345";"2006JJ00";"    1981";"      73";"      12";"      61";"       0";"    1143";"     750";"      20";"      17";"      39";"     316";"      87";"       0";"       1";"      14";"       0";"      72";"       0";"     115";"      46";"      63";"       6";"       0";"       0";"     477";"       0";"     477";"      65";"      33";"       0";"      32";"      21";"";"";"";"";"       0";"       4";"       0";"       0";"      17";"";"";"";"";""
"6286";"GM0345";"2008JJ00";"    1981";"      74";"      12";"      62";"       0";"    1146";"     745";"      38";"      17";"      36";"     311";"     115";"       0";"       0";"      15";"       0";"     101";"       0";"     118";"      45";"      68";"       4";"       0";"       0";"     441";"       0";"     441";"      66";"      34";"       0";"      32";"      21";"";"";"";"";"       0";"       4";"       0";"       0";"      17";"";"";"";"";""
"6287";"GM0345";"2010JJ00";"    1981";"      86";"      13";"      74";"       0";"    1145";"     736";"      44";"       9";"      37";"     318";"      94";"       0";"       0";"      14";"       0";"      80";"       0";"     141";"      67";"      71";"       2";"       1";"       0";"     428";"       0";"     428";"      65";"      33";"       0";"      32";"      22";"";"";"";"";"       0";"       4";"       0";"       0";"      18";"";"";"";"";""
"6288";"GM0345";"2012JJ00";"    1972";"      88";"      13";"      75";"       0";"    1179";"     745";"      46";"       9";"      42";"     337";"      71";"       0";"       0";"      14";"       0";"      57";"       0";"     141";"      72";"      64";"       3";"       1";"       0";"     403";"       0";"     403";"      66";"      29";"       0";"      38";"      24";"";"";"";"";"       0";"       6";"       0";"       0";"      17";"";"";"";"";""
"6289";"GM0345";"2015JJ00";"    1972";"      90";"      13";"      77";"       0";"    1182";"     752";"      45";"      10";"      39";"     336";"      65";"       0";"       0";"      14";"       0";"      51";"       0";"     141";"      72";"      64";"       3";"       1";"       0";"     400";"       0";"     400";"      69";"      27";"       0";"      41";"      26";"";"";"";"";"       0";"       6";"       0";"       0";"      20";"";"";"";"";""
"6290";"GM0345";"2017JJ00";"    1972";"      88";"      11";"      77";"       0";"    1216";"     777";"      51";"      11";"      40";"     338";"      60";"       0";"       0";"      18";"       0";"      42";"       0";"     142";"      75";"      65";"       1";"       1";"       0";"     379";"       0";"     379";"      57";"      32";"       0";"      25";"      30";"";"";"";"";"       0";"       6";"       0";"       0";"      24";"";"";"";"";""
"6291";"GM0717";"1996JJ00";"   10668";"     149";"       0";"     149";"       0";"     120";"     103";"       0";"       9";"       6";"       3";"     218";"       0";"       2";"       3";"       0";"       0";"     213";"     136";"      31";"      18";"       1";"      32";"      54";"    2869";"      11";"    2858";"     547";"     115";"     419";"      14";"    1071";"";"    1007";"";"";"       0";"      10";"       0";"       0";"      54";"    5558";"";"    1113";"";"    4445"
"6292";"GM0717";"2000JJ00";"   20703";"     439";"       0";"     439";"       0";"     606";"     539";"      16";"      11";"      23";"      17";"     265";"       7";"       2";"      17";"       0";"      13";"     227";"     477";"      82";"      81";"       5";"      35";"     275";"   10136";"       9";"   10127";"    1370";"     487";"     870";"      14";"     900";"";"     773";"";"";"       0";"      13";"       0";"       0";"     114";"    6509";"";"    1109";"";"    5399"
"6293";"GM0717";"2003JJ00";"   20703";"     439";"       0";"     439";"       0";"     540";"     473";"      10";"      12";"      21";"      23";"     242";"       0";"       2";"      17";"       0";"      26";"     197";"     523";"      46";"      78";"       5";"      27";"     368";"   10106";"      10";"   10096";"    1457";"     513";"     933";"      12";"     899";"";"     773";"";"";"       0";"      12";"       0";"       0";"     113";"    6496";"";"    1111";"";"    5385"
"6294";"GM0717";"2006JJ00";"   20709";"     433";"       0";"     433";"       0";"     550";"     474";"      11";"      13";"      25";"      27";"     289";"       0";"       2";"      17";"       0";"     112";"     157";"     547";"      40";"      77";"       5";"      41";"     383";"    9955";"      12";"    9943";"    1532";"     509";"    1004";"      19";"     903";"";"     772";"";"";"       0";"      12";"       0";"       0";"     118";"    6501";"";"    1112";"";"    5389"
"6295";"GM0717";"2008JJ00";"   20709";"     445";"       0";"     445";"       0";"     574";"     484";"      16";"      10";"      25";"      38";"     294";"       0";"       2";"      19";"       0";"     130";"     143";"     567";"      31";"      85";"       6";"      40";"     405";"    9877";"      13";"    9864";"    1549";"     550";"     988";"      11";"     904";"";"     772";"";"";"       0";"      12";"       0";"       0";"     120";"    6500";"";"    1111";"";"    5390"
"6296";"GM0717";"2010JJ00";"   20709";"     436";"       0";"     436";"       0";"     584";"     485";"      21";"      10";"      23";"      45";"     249";"       0";"       2";"      19";"       0";"      85";"     143";"     633";"      79";"      85";"       6";"      42";"     421";"    9747";"      12";"    9735";"    1640";"     553";"    1075";"      11";"     919";"";"     772";"";"";"       0";"      12";"       0";"       0";"     135";"    6500";"";"    1111";"";"    5390"
"6297";"GM0717";"2012JJ00";"   20663";"     449";"       0";"     449";"       0";"     603";"     489";"      18";"      13";"      23";"      59";"     188";"       0";"       2";"      20";"       0";"      23";"     144";"     753";"      92";"      80";"       5";"      46";"     530";"    9582";"      12";"    9569";"    1701";"     618";"    1037";"      47";"     927";"";"     756";"";"";"       0";"      12";"       0";"       0";"     159";"    6461";"";"    1106";"";"    5355"
"6298";"GM0717";"2015JJ00";"   20662";"     444";"       0";"     444";"       0";"     617";"     499";"      18";"      13";"      26";"      60";"     201";"       0";"       2";"      21";"       0";"      33";"     145";"     785";"      88";"      82";"       5";"      46";"     564";"    9457";"      12";"    9445";"    1762";"     661";"    1021";"      79";"     939";"";"     756";"";"";"       0";"      14";"       0";"       0";"     169";"    6458";"";"    1106";"";"    5352"
"6299";"GM0717";"2017JJ00";"   20655";"     440";"       0";"     440";"       0";"     640";"     515";"      19";"      18";"      26";"      62";"     183";"       0";"       2";"      21";"       0";"      16";"     145";"     822";"      82";"      81";"       6";"      60";"     594";"    9409";"      12";"    9396";"    1804";"     667";"    1039";"      98";"     965";"";"     770";"";"";"       0";"      15";"       0";"       0";"     180";"    6392";"";"    1105";"";"    5287"
"6300";"GM0860";"1996JJ00";"    7891";"     258";"      14";"     244";"       0";"     917";"     535";"      11";"      22";"      32";"     318";"      39";"       0";"       3";"       4";"       0";"      29";"       3";"     107";"      46";"      58";"       2";"       0";"       0";"    5949";"      17";"    5932";"     547";"     547";"       0";"       0";"      74";"";"";"";"";"       0";"       0";"       0";"       0";"      74";"";"";"";"";""
"6301";"GM0860";"2000JJ00";"    7892";"     259";"      13";"     246";"       0";"     985";"     556";"      15";"      22";"      32";"     361";"     119";"       0";"       3";"       4";"       0";"     109";"       2";"     105";"      47";"      56";"       2";"       0";"       0";"    5803";"      17";"    5786";"     546";"     546";"       0";"       0";"      74";"";"";"";"";"       0";"       0";"       0";"       0";"      74";"";"";"";"";""
"6302";"GM0860";"2003JJ00";"    7892";"     260";"       9";"     251";"       0";"    1033";"     598";"      21";"      19";"      29";"     365";"     202";"       0";"       3";"       4";"       0";"     194";"       1";"     128";"      70";"      56";"       2";"       0";"       0";"    5670";"      18";"    5652";"     522";"     522";"       0";"       0";"      76";"";"";"";"";"       0";"       2";"       0";"       0";"      74";"";"";"";"";""
"6303";"GM0860";"2006JJ00";"    7892";"     329";"       9";"     319";"       0";"    1067";"     608";"      22";"      20";"      29";"     388";"     165";"       0";"       3";"       5";"       0";"     156";"       1";"     121";"      63";"      56";"       2";"       0";"       0";"    5610";"      18";"    5591";"     523";"     523";"       0";"       0";"      77";"";"";"";"";"       0";"       2";"       0";"       0";"      75";"";"";"";"";""
"6304";"GM0860";"2008JJ00";"    7892";"     328";"       9";"     319";"       0";"    1080";"     606";"      22";"      17";"      26";"     409";"     188";"       0";"       3";"       6";"       0";"     179";"       1";"     121";"      62";"      56";"       2";"       0";"       0";"    5575";"      19";"    5557";"     523";"     523";"       0";"       0";"      76";"";"";"";"";"       0";"       2";"       0";"       0";"      74";"";"";"";"";""
"6305";"GM0860";"2010JJ00";"    7892";"     329";"      10";"     320";"       0";"    1124";"     603";"      23";"      17";"      29";"     452";"     158";"       0";"       3";"       6";"       0";"     149";"       1";"     135";"      70";"      63";"       2";"       0";"       0";"    5539";"      26";"    5513";"     531";"     529";"       0";"       2";"      76";"";"";"";"";"       0";"       2";"       0";"       0";"      74";"";"";"";"";""
"6306";"GM0860";"2012JJ00";"    7892";"     330";"      10";"     320";"       0";"    1135";"     610";"      22";"      17";"      32";"     455";"     190";"       0";"       3";"       5";"       0";"     181";"       1";"     135";"      68";"      60";"       2";"       0";"       6";"    5495";"      27";"    5468";"     531";"     529";"       0";"       2";"      76";"";"";"";"";"       0";"       2";"       0";"       0";"      74";"";"";"";"";""
"6307";"GM0860";"2015JJ00";"    7892";"     330";"      10";"     320";"       0";"    1164";"     620";"      22";"      17";"      30";"     476";"     170";"       0";"       3";"       5";"       0";"     161";"       1";"     137";"      68";"      62";"       2";"       0";"       6";"    5480";"      21";"    5458";"     534";"     532";"       0";"       2";"      77";"";"";"";"";"       0";"       2";"       0";"       0";"      75";"";"";"";"";""
"6308";"GM0860";"2017JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"6309";"GM0861";"1996JJ00";"    3402";"     111";"       0";"     111";"       0";"     925";"     673";"      18";"      19";"      59";"     155";"      72";"       0";"       2";"       4";"       0";"      66";"       0";"     213";"      81";"      90";"       3";"       4";"      36";"    1607";"       2";"    1605";"     453";"     451";"       2";"       0";"      20";"";"";"";"";"       0";"      13";"       0";"       0";"       7";"";"";"";"";""
"6310";"GM0861";"2000JJ00";"    3192";"     108";"       0";"     108";"       0";"     951";"     695";"      19";"      16";"      61";"     160";"      57";"       0";"       2";"       4";"       0";"      51";"       0";"     204";"      83";"      79";"       3";"       4";"      36";"    1380";"       0";"    1380";"     472";"     470";"       1";"       0";"      20";"";"";"";"";"       0";"      13";"       0";"       0";"       7";"";"";"";"";""
"6311";"GM0861";"2003JJ00";"    3192";"     114";"       0";"     114";"       0";"    1006";"     719";"      24";"       8";"      67";"     187";"      48";"       0";"       1";"       4";"       0";"      43";"       0";"     212";"      82";"      82";"       3";"      25";"      20";"    1318";"       4";"    1313";"     474";"     474";"       0";"       0";"      19";"";"";"";"";"       0";"      13";"       0";"       0";"       7";"";"";"";"";""
"6312";"GM0861";"2006JJ00";"    3192";"     116";"       0";"     116";"       0";"    1017";"     743";"      24";"       8";"      58";"     184";"      63";"       0";"       1";"       4";"       0";"      58";"       0";"     219";"      89";"      76";"       5";"      25";"      24";"    1289";"       3";"    1286";"     468";"     464";"       0";"       4";"      19";"";"";"";"";"       0";"      13";"       0";"       0";"       7";"";"";"";"";""
"6313";"GM0861";"2008JJ00";"    3192";"     115";"       0";"     115";"       0";"    1004";"     751";"      24";"       8";"      44";"     177";"     137";"       0";"       1";"       4";"       0";"     132";"       0";"     228";"      92";"      84";"       4";"      25";"      24";"    1222";"       4";"    1218";"     465";"     461";"       0";"       4";"      19";"";"";"";"";"       0";"      13";"       0";"       0";"       7";"";"";"";"";""
"6314";"GM0861";"2010JJ00";"    3192";"     121";"       0";"     121";"       0";"    1033";"     751";"      37";"       0";"      44";"     201";"      60";"       0";"       2";"       5";"       0";"      53";"       0";"     235";"      99";"      81";"       4";"      27";"      24";"    1259";"       4";"    1255";"     464";"     461";"       0";"       3";"      19";"";"";"";"";"       0";"      13";"       0";"       0";"       7";"";"";"";"";""
"6315";"GM0861";"2012JJ00";"    3193";"     120";"       0";"     120";"       0";"    1043";"     759";"      37";"       0";"      44";"     203";"      47";"       0";"       2";"       5";"       0";"      40";"       0";"     235";"      98";"      82";"       4";"      27";"      24";"    1265";"       4";"    1261";"     463";"     460";"       0";"       3";"      20";"";"";"";"";"       0";"      13";"       0";"       0";"       7";"";"";"";"";""
"6316";"GM0861";"2015JJ00";"    3193";"     120";"       0";"     120";"       0";"    1051";"     761";"      37";"       0";"      44";"     209";"      86";"       0";"       2";"       5";"       0";"      79";"       0";"     236";"      98";"      83";"       4";"      27";"      24";"    1219";"       4";"    1215";"     462";"     459";"       0";"       3";"      20";"";"";"";"";"       0";"      13";"       0";"       0";"       7";"";"";"";"";""
